Title	Author	DOI	Link DOI	ACM	IEEE	SCOPUS
are visual programming languages better the role of imagery in program comprehension	RAQUEL NAVARRO-PRIETO, JOSE J. CAÑAS	10.1006/ijhc.2000.0465	https://doi.org/10.1006/ijhc.2000.0465	https://dl.acm.org/doi/10.1006/ijhc.2000.0465		https://www.scopus.com/inward/record.url?eid=2-s2.0-0035384435&partnerID=40&md5=3f33874659a8876dd945bebfa31a31b6
arewe there yet novices code smells linked to loop constructs	Izu, C., Chandra, S.	10.1145/3478432.3499064	https://doi.org/10.1145/3478432.3499064			https://www.scopus.com/inward/record.url?eid=2-s2.0-85127409682&partnerID=40&md5=6901e50cf3551b953f1931804686ca28
array resizing for scientific code debugging, maintenance and reuse	Corinne Ancourt, Thi Viet Nga Nguyen	10.1145/379605.379656	https://doi.org/10.1145/379605.379656	https://dl.acm.org/doi/10.1145/379605.379656		https://www.scopus.com/inward/record.url?eid=2-s2.0-0034825536&partnerID=40&md5=5fbc31fb2c0cd68e58ce346e4b76e6ff
art an architectural reverse engineering environment	Roberto Fiutem, Giulio Antoniol, Paolo Tonella, Ettore Merlo	10.5555/333830.333837	https://doi.org/10.5555/333830.333837	https://dl.acm.org/doi/10.5555/333830.333837		https://www.scopus.com/inward/record.url?eid=2-s2.0-0033340014&partnerID=40&md5=1b3532a43dc3ce8108d2ef026b1ab1f6
artifact driven communication to improve program comprehension	Juraj Kubelka	10.1109/ICSE-C.2017.47	https://doi.org/10.1109/ICSE-C.2017.47	https://dl.acm.org/doi/10.1109/ICSE-C.2017.47	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7965383	https://www.scopus.com/inward/record.url?eid=2-s2.0-85026768911&partnerID=40&md5=be1c28f34aacc96b3527117b649d537c
artifacts recovery and understanding using high level models	Nadim Asif, Faisal Shahzad, Najia Saher, Rafaquet Kazami, Waseem Nazar	10.5555/1718140.1718149	https://doi.org/10.5555/1718140.1718149	https://dl.acm.org/doi/10.5555/1718140.1718149		https://www.scopus.com/inward/record.url?eid=2-s2.0-72849140885&partnerID=40&md5=043736f6509f6ada5195257ad4194550
artifacts recovery at different levels of abstractions	Asif, N.	10.3923/itj.2008.1.15	https://doi.org/10.3923/itj.2008.1.15			https://www.scopus.com/inward/record.url?eid=2-s2.0-41549149627&partnerID=40&md5=c0d1910ac3d384ea45a98dfb087bc672
asking and answering questions during a programming change task	Sillito, J., Murphy, G.C., De Volder, K.	10.1109/TSE.2008.26	https://doi.org/10.1109/TSE.2008.26			https://www.scopus.com/inward/record.url?eid=2-s2.0-49349085199&partnerID=40&md5=5bc729230d955dfc12804df8200d8782
asking and answering questions during a programming change task in pharo language	Juraj Kubelka, Alexandre Bergel, Romain Robbes	10.1145/2688204.2688212	https://doi.org/10.1145/2688204.2688212	https://dl.acm.org/doi/10.1145/2688204.2688212		https://www.scopus.com/inward/record.url?eid=2-s2.0-84930975856&partnerID=40&md5=17714a66b2696c6f86be26eeab06d158
aspect mining from the class diagram in program comprehension	Hu, S.-M., Li, Q.-S., Chu, H., Chen, P.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-33749854332&partnerID=40&md5=1c4a9bc2756f350327fd6b63b3a1f76e
aspect mining in procedural objectoriented code	Bhatti, M.U., Ducasse, S., Rashid, A.	10.1109/ICPC.2008.45	https://doi.org/10.1109/ICPC.2008.45			https://www.scopus.com/inward/record.url?eid=2-s2.0-71149114109&partnerID=40&md5=7f21ecdc240e0cebe4bc79eb03680b95
aspect mining using selforganizing maps with method level dynamic software metrics as input vectors	Maisikeli, S.G., Mitropoulos, F.J.	10.1109/ICSTE.2010.5608880	https://doi.org/10.1109/ICSTE.2010.5608880			https://www.scopus.com/inward/record.url?eid=2-s2.0-78650032748&partnerID=40&md5=4ce15da9c961ccee3d2a989bcc121fba
aspectcapable call path profiling of multithreaded java applications	Hall, R.J.	10.1007/s10515-005-2647-5	https://doi.org/10.1007/s10515-005-2647-5			https://www.scopus.com/inward/record.url?eid=2-s2.0-23744465602&partnerID=40&md5=e057ec2ae040beefb4f850fd68aaad26
aspectmaps a scalable visualization of join point shadows	Fabry, J., Kellens, A., Ducasse, S.	10.1109/ICPC.2011.11	https://doi.org/10.1109/ICPC.2011.11			https://www.scopus.com/inward/record.url?eid=2-s2.0-80052408615&partnerID=40&md5=727771734b3a7a715fae4b4926b5442c
aspectmaps extending moose to visualize aop software	Fabry, J., Kellens, A., Denier, S., Ducasse, S.	10.1016/j.scico.2012.02.007	https://doi.org/10.1016/j.scico.2012.02.007			https://www.scopus.com/inward/record.url?eid=2-s2.0-84885666557&partnerID=40&md5=d682d858e12ccee795319e153bb8fa66
aspectoriented approach to metamodel abstraction	Kollár, J., Vagač, M.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-84870220763&partnerID=40&md5=4c47134c84e8b10ad87ff620032d760c
aspectoriented compilers	De Moor, O., Peyton-Jones, S., Van Wyk, E.	10.1007/3-540-40048-6_10	https://doi.org/10.1007/3-540-40048-6_10			https://www.scopus.com/inward/record.url?eid=2-s2.0-84959045325&partnerID=40&md5=8cc5aa1696c722e7e018c99bb3b6b04d
aspects and/versus modularity the grand debate	Richard P. Gabriel, Guy L. Steele, Friedrich Steimann, Jim Waldo, Gregor Kiczales, Kevin Sullivan	10.1145/1176617.1176749	https://doi.org/10.1145/1176617.1176749	https://dl.acm.org/doi/10.1145/1176617.1176749		https://www.scopus.com/inward/record.url?eid=2-s2.0-34248403675&partnerID=40&md5=281088feb4e2193a114e2c6fe9b0a29d
aspects influencing featureoriented software comprehension observations from a focus group	Alcemir Rodrigues Santos, Ivan do Carmo Machado, Eduardo Santana de Almeida	10.1145/3132498.3133838	https://doi.org/10.1145/3132498.3133838	https://dl.acm.org/doi/10.1145/3132498.3133838		
aspects influencing featureoriented sofware comprehension observations from a focus group	Santos, A.R., Do Carmo Machado, I., De Almeida, E.S.	10.1145/3132498.3133838	https://doi.org/10.1145/3132498.3133838			https://www.scopus.com/inward/record.url?eid=2-s2.0-85037809424&partnerID=40&md5=5e88f909761ca254e4443a3c60cf4281
assert use and defectiveness in industrial code	Counsell, S., Hall, T., Shippey, T., Bowes, D., Tahir, A., MacDonell, S.	10.1109/ISSREW.2017.20	https://doi.org/10.1109/ISSREW.2017.20			https://www.scopus.com/inward/record.url?eid=2-s2.0-85040580973&partnerID=40&md5=50e8dbc873ba56e2451113bce24e3edd
assessing and estimating corrective, enhancive, and reductive maintenance tasks a controlled experiment	Nguyen, V., Boehm, B., Danphitsanuphan, P.	10.1109/APSEC.2009.49	https://doi.org/10.1109/APSEC.2009.49			https://www.scopus.com/inward/record.url?eid=2-s2.0-76349110752&partnerID=40&md5=62ed72046a8d20357261354891e73412
assessing irbased traceability recovery tools through controlled experiments	Andrea De Lucia, Rocco Oliveto, Genoveffa Tortora	10.1007/s10664-008-9090-8	https://doi.org/10.1007/s10664-008-9090-8	https://dl.acm.org/doi/10.1007/s10664-008-9090-8		https://www.scopus.com/inward/record.url?eid=2-s2.0-58149489014&partnerID=40&md5=ff8d74035671846e6e545b0f2a0d54ed
assessing semantic frames to support program comprehension activities	A. Marques; G. Viviani; G. C. Murphy	10.1109/ICPC52881.2021.00011	https://doi.org/10.1109/ICPC52881.2021.00011		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462995	https://www.scopus.com/inward/record.url?eid=2-s2.0-85113212245&partnerID=40&md5=5e7aada03b5d61cfbe87c9d0a9a9403e
assessing software archives with evolutionary clusters	Vanya, A., Hofland, L., Klusener, S., Van De Laar, P., Van Vliet, H.	10.1109/ICPC.2008.34	https://doi.org/10.1109/ICPC.2008.34			https://www.scopus.com/inward/record.url?eid=2-s2.0-71149107512&partnerID=40&md5=37f8f8307b91b348e2035ddd837e5a3a
assessing software structure by entropy and information density	Ana Isabel Cardoso, Rui Gustavo Crespo, Peter Kokol	10.1145/979743.979756	https://doi.org/10.1145/979743.979756	https://dl.acm.org/doi/10.1145/979743.979756		
assessing the collaboration quality in the pair program tracing and debugging eyetracking experiment	Villamor, M., Paredes, Y.V., Samaco, J.D., Cortez, J.F., Martinez, J., Rodrigo, M.M.	10.1007/978-3-319-61425-0_67	https://doi.org/10.1007/978-3-319-61425-0_67			https://www.scopus.com/inward/record.url?eid=2-s2.0-85022223748&partnerID=40&md5=c99ee80db548b810a50bc076cf410f2d
assessing the contribution of the individual alpha frequency (iaf) in an eegbased study of program comprehension	I. Crk; T. Kluthe	10.1109/EMBC.2016.7591752	https://doi.org/10.1109/EMBC.2016.7591752		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591752	https://www.scopus.com/inward/record.url?eid=2-s2.0-85009080930&partnerID=40&md5=7a59601d5f65ab9a733db95285dda7f4
assessing the effect of requirements traceability for software maintenance	Mader, P., Egyed, A.	10.1109/ICSM.2012.6405269	https://doi.org/10.1109/ICSM.2012.6405269			https://www.scopus.com/inward/record.url?eid=2-s2.0-84873187210&partnerID=40&md5=da50011b8f49d874049697cf80c6d443
assessing user preferences in programming language design	Chamberlain, R.D.	10.1145/3133850.3133851	https://doi.org/10.1145/3133850.3133851			https://www.scopus.com/inward/record.url?eid=2-s2.0-85037067208&partnerID=40&md5=229368f85ed23bcded20a5e439ce7dc2
assessment of learners algorithms	Bouacha, I., Bensebaa, T.	10.5220/0005739000730076	https://doi.org/10.5220/0005739000730076			https://www.scopus.com/inward/record.url?eid=2-s2.0-84979515444&partnerID=40&md5=06d908c9d4488888c7deb01658186b59
assessment of learnerźs algorithms	Ismail Bouacha, Tahar Bensebaa	10.5220/0005739000730076	https://doi.org/10.5220/0005739000730076	https://dl.acm.org/doi/10.5220/0005739000730076		
assessment of possibility of modernization of hierarchy code structure of multidimensional signal to increase the efficiency of functioning of educational and training telecommunication systems	Golubenko, O., Onysko, A., Lemeshko, A., Zelnytskyi, A., Zabolotnyi, O., Zakharzhevskyi, A., Turovsky, O.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-85132304586&partnerID=40&md5=8d73b3b202647b1c8526d217a1869a7b
assessment of support for program understanding	Eun Man Choi; A. von Mayrhauser	10.1109/AQSDT.1992.205843	https://doi.org/10.1109/AQSDT.1992.205843		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=205843	
assessment of the gps l2c code structure for efficient signal acquisition	S. U. Qaisar; A. G. Dempster	10.1109/TAES.2012.6237568	https://doi.org/10.1109/TAES.2012.6237568		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237568	
assisted software exploration using formal concept analysis	Heckmann, P., Speicher, D.	10.5220/0004175400110021	https://doi.org/10.5220/0004175400110021			https://www.scopus.com/inward/record.url?eid=2-s2.0-84918772947&partnerID=40&md5=65ec34cde16c8f79c779eff9ec8e6753
assisting the comprehension of legacy transactions	Suzanne M. Embury, Jianhua Shao	10.5555/832308.837135	https://doi.org/10.5555/832308.837135	https://dl.acm.org/doi/10.5555/832308.837135		
asymmetric rate compatible turbo codes in hybrid automatic repeat request schemes	Oteng-Amoako, K., Nooshabadi, S., Yuan, J.	10.1109/ICCS.2004.1359425	https://doi.org/10.1109/ICCS.2004.1359425			https://www.scopus.com/inward/record.url?eid=2-s2.0-84934267414&partnerID=40&md5=a7345dacfe36185cd23cb790ab582bec
asynchronous gaze sharing towards a dynamic help system to support learners during program comprehension	Fabian Deitelhoff	10.1145/3204493.3207421	https://doi.org/10.1145/3204493.3207421	https://dl.acm.org/doi/10.1145/3204493.3207421		https://www.scopus.com/inward/record.url?eid=2-s2.0-85049670535&partnerID=40&md5=3a8fe9e9f3eb4171b62fdf2b67522beb
atom commit message generation based on abstract syntax tree and hybrid ranking	Liu, S., Gao, C., Chen, S., Nie, L.Y., Liu, Y.	10.1109/TSE.2020.3038681	https://doi.org/10.1109/TSE.2020.3038681			https://www.scopus.com/inward/record.url?eid=2-s2.0-85097170216&partnerID=40&md5=7f0b1040812702bbc7aef937644cd884
atomic architectural component recovery for program understanding and evolution		10.5555/876882.879740	https://doi.org/10.5555/876882.879740	https://dl.acm.org/doi/10.5555/876882.879740	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167807	https://www.scopus.com/inward/record.url?eid=2-s2.0-0036441965&partnerID=40&md5=0aeca4f12f72f5152d18b990301c8c4f
atoms of confusion in java	C. Langhout; M. Aniche	10.1109/ICPC52881.2021.00012	https://doi.org/10.1109/ICPC52881.2021.00012		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462963	https://www.scopus.com/inward/record.url?eid=2-s2.0-85113233437&partnerID=40&md5=c74cc62f5fe0fa44f54cd592abe52bdf
atoms of confusion the eyes do not lie	Benedito de Oliveira, Márcio Ribeiro, José Aldo Silva da Costa, Rohit Gheyi, Guilherme Amaral, Rafael de Mello, Anderson Oliveira, Alessandro Garcia, Rodrigo Bonifácio, Baldoino Fonseca	10.1145/3422392.3422437	https://doi.org/10.1145/3422392.3422437	https://dl.acm.org/doi/10.1145/3422392.3422437		https://www.scopus.com/inward/record.url?eid=2-s2.0-85099406691&partnerID=40&md5=acbb4249ca79246df7ca0cbf4001ca55
attachable software visualization for multiplethread programs	Shimomura, T., Ikeda, K., Takahashi, M.	10.2316/p.2010.677-066	https://doi.org/10.2316/p.2010.677-066			https://www.scopus.com/inward/record.url?eid=2-s2.0-77954566323&partnerID=40&md5=5801cc5e160c8546b0725b82d6602cfc
attack diagnosis on binary executables using dynamic program slicing	Huang, S., Zheng, Y., Zhang, R.	10.1117/12.923765	https://doi.org/10.1117/12.923765			https://www.scopus.com/inward/record.url?eid=2-s2.0-84863155663&partnerID=40&md5=6436561ba4f8038a96ba476ea05d532c
attention distribution graph visualizing student s attention transition in errorfinding tasks	Zhou, Y., Liu, W., Liu, H., Xu, J., Cheng, W.	10.1145/3488838.3488850	https://doi.org/10.1145/3488838.3488850			https://www.scopus.com/inward/record.url?eid=2-s2.0-85125876947&partnerID=40&md5=82eb20053c9572a763125d16039e9d25
attention in software maintenance an eye tracking study	Maike Ahrens, Kurt Schneider, Melanie Busch	10.1109/EMIP.2019.00009	https://doi.org/10.1109/EMIP.2019.00009	https://dl.acm.org/doi/10.1109/EMIP.2019.00009	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8834695	https://www.scopus.com/inward/record.url?eid=2-s2.0-85073456155&partnerID=40&md5=812575a84b08f8b81a9f59cfa8dfb735
audiohighlight code skimming for blind programmers	A. Armaly; P. Rodeghero; C. McMillan	10.1109/ICSME.2018.00030	https://doi.org/10.1109/ICSME.2018.00030		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8530030	https://www.scopus.com/inward/record.url?eid=2-s2.0-85058285527&partnerID=40&md5=643248b06cc96bbcf076d7939419ce91
augmenting abstract syntax trees for program understanding	C. A. Welty	10.5555/786767.786825	https://doi.org/10.5555/786767.786825	https://dl.acm.org/doi/10.5555/786767.786825	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=632832	https://www.scopus.com/inward/record.url?eid=2-s2.0-0031378291&partnerID=40&md5=7aeac34fa5be90a18fac5001bc6ae42f
augmenting code with in situ visualizations to aid program understanding	Jane Hoffswell, Arvind Satyanarayan, Jeffrey Heer	10.1145/3173574.3174106	https://doi.org/10.1145/3173574.3174106	https://dl.acm.org/doi/10.1145/3173574.3174106		https://www.scopus.com/inward/record.url?eid=2-s2.0-85046954286&partnerID=40&md5=05f2087488d8c52a793c8ea470b760dd
augmenting java method comments generation with context information based on neural networks	Zhou, Y., Yan, X., Yang, W., Chen, T., Huang, Z.	10.1016/j.jss.2019.07.087	https://doi.org/10.1016/j.jss.2019.07.087			https://www.scopus.com/inward/record.url?eid=2-s2.0-85069831870&partnerID=40&md5=0cc1fa8e6877749623a40b39e9336f6e
augmenting patternbased architectural recovery with flow analysis mosaic a case study	P. Tonella, R. Fiutem, G. Antoniol, E. Merlo	10.5555/525595.836965	https://doi.org/10.5555/525595.836965	https://dl.acm.org/doi/10.5555/525595.836965		
autocom automatic comment generation for c code	Tian, Z., Li, Y.	10.18293/SEKE2021-202	https://doi.org/10.18293/SEKE2021-202			https://www.scopus.com/inward/record.url?eid=2-s2.0-85114273913&partnerID=40&md5=e218b32b28394d819bbfd72fbd6e47a2
autocomment mining question and answer sites for automatic comment generation	Edmund Wong, Jinqiu Yang, Lin Tan	10.1109/ASE.2013.6693113	https://doi.org/10.1109/ASE.2013.6693113	https://dl.acm.org/doi/10.1109/ASE.2013.6693113	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6693113	https://www.scopus.com/inward/record.url?eid=2-s2.0-84893588900&partnerID=40&md5=8bf1e6a21e91f465cd13dcfe159e0412
autofocus interpreting attentionbased neural networks by code perturbation	Nghi D. Q. Bui, Yijun Yu, Lingxiao Jiang	10.1109/ASE.2019.00014	https://doi.org/10.1109/ASE.2019.00014	https://dl.acm.org/doi/10.1109/ASE.2019.00014	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8952269	https://www.scopus.com/inward/record.url?eid=2-s2.0-85078913962&partnerID=40&md5=7dc31371231cfc8682cc0ddd52e20632
autofolding for source code summarization	J. Fowkes; P. Chanthirasegaran; R. Ranca; M. Allamanis; M. Lapata; C. Sutton	10.1109/TSE.2017.2664836	https://doi.org/10.1109/TSE.2017.2664836		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7843666	
automated analysis of scientific and engineering semantics	Stewart, M.E.M.	10.1109/WPC.2001.921720	https://doi.org/10.1109/WPC.2001.921720			https://www.scopus.com/inward/record.url?eid=2-s2.0-84951143449&partnerID=40&md5=ebc90250251b26b17f5cc6b0efd2b790
automated assessment in cs	Traynor, D., Bergin, S., Gibson, J.P.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-84869022952&partnerID=40&md5=909c0cde9983d1219b226265fcab8dc1
automated assessment in cs1	Des Traynor, Susan Bergin, J. Paul Gibson	10.5555/1151869.1151898	https://doi.org/10.5555/1151869.1151898	https://dl.acm.org/doi/10.5555/1151869.1151898		
automated assessment of student selfexplanation during source code comprehension	Chapagain, J., Tamang, L., Banjade, R., Oli, P., Rus, V.	10.32473/flairs.v35i.130540	https://doi.org/10.32473/flairs.v35i.130540			https://www.scopus.com/inward/record.url?eid=2-s2.0-85131127515&partnerID=40&md5=b051362e0f8fe649dbfb62cb247b67d8
automated assistance to program understanding	Eun Man Choi; A. von Mayrhauser	10.1109/TENCON.1994.369160	https://doi.org/10.1109/TENCON.1994.369160		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=369160	https://www.scopus.com/inward/record.url?eid=2-s2.0-0029231342&partnerID=40&md5=735d71b95bf7e3a55ec937597a1297a8
automated cell header generator for jupyter notebooks	Venkatesh, A.P.S., Bodden, E.	10.1145/3464968.3468410	https://doi.org/10.1145/3464968.3468410			https://www.scopus.com/inward/record.url?eid=2-s2.0-85111754419&partnerID=40&md5=d67fadad591614390a037b06713f4d57
automated chunking to support program comprehension	Ilene Burnstein, Katherine Roberson	10.5555/523511.837886	https://doi.org/10.5555/523511.837886	https://dl.acm.org/doi/10.5555/523511.837886	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=601262	
automated classification of class rolestereotypes via machine learning	Arif Nurwidyantoro, Truong Ho-Quang, Michel R. V. Chaudron	10.1145/3319008.3319016	https://doi.org/10.1145/3319008.3319016	https://dl.acm.org/doi/10.1145/3319008.3319016		https://www.scopus.com/inward/record.url?eid=2-s2.0-85064750564&partnerID=40&md5=d470a70af59b6cb172e386c3094ff3fb
